company,company_code,method,dimension,mae,rmse,hellinger,max_error,max_error_cat,naics_group,size_bucket,region,minority_share,urbanicity,signed_AIAN,signed_Asian,signed_Black,signed_Female,signed_Hispanic,signed_Male,signed_NHOPI,signed_Not Hispanic,signed_Two+,signed_White
DEVELOPMENT DIMENSIONS INTERNATIONA,D14726,M5 Variable-Weight,gender,1.09,1.09,0.0081,1.09,Female,Professional/Technical (54),100-999,Northeast,Low (<25%),Urban,,,,1.09,,-1.09,,,,
DEVELOPMENT DIMENSIONS INTERNATIONA,D14726,M5 Variable-Weight,hispanic,1.79,1.79,0.0364,1.79,Hispanic,Professional/Technical (54),100-999,Northeast,Low (<25%),Urban,,,,,1.79,,,-1.79,,
DEVELOPMENT DIMENSIONS INTERNATIONA,D14726,M6 IPF+Occ,race,3.67,5.374,0.1916,11.02,White,Professional/Technical (54),100-999,Northeast,Low (<25%),Urban,0.0,-6.02,-3.75,,,,0.0,,-1.25,11.02
DEVELOPMENT DIMENSIONS INTERNATIONA,D14726,M6 IPF+Occ,gender,6.71,6.71,0.0508,6.71,Male,Professional/Technical (54),100-999,Northeast,Low (<25%),Urban,,,,6.71,,-6.71,,,,
DEVELOPMENT DIMENSIONS INTERNATIONA,D14726,M6 IPF+Occ,hispanic,2.17,2.17,0.0829,2.17,Not Hispanic,Professional/Technical (54),100-999,Northeast,Low (<25%),Urban,,,,,-2.17,,,2.17,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M1 Baseline (60/40),race,4.36,6.265,0.1531,12.31,White,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.27,-0.77,7.32,,,,0.05,,5.45,-12.31
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M1 Baseline (60/40),gender,22.6,22.6,0.1848,22.6,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,22.6,,-22.6,,,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M1 Baseline (60/40),hispanic,6.17,6.17,0.0715,6.17,Not Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,6.17,,,-6.17,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M2 Three-Layer (50/30/20),race,5.99,8.795,0.1954,17.55,White,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.32,-0.41,9.55,,,,0.05,,8.04,-17.55
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M2 Three-Layer (50/30/20),gender,24.84,24.84,0.2009,24.84,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,24.84,,-24.84,,,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M2 Three-Layer (50/30/20),hispanic,8.4,8.4,0.0936,8.4,Not Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,8.4,,,-8.4,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M3 IPF,race,2.92,4.352,0.1471,8.77,White,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.0,-5.64,-1.42,,,,0.0,,-1.71,8.77
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M3 IPF,gender,14.55,14.55,0.1248,14.55,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,14.55,,-14.55,,,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M3 IPF,hispanic,4.97,4.97,0.0827,4.97,Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,-4.97,,,4.97,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M4 Occ-Weighted,race,4.24,5.918,0.1503,11.43,White,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.21,-1.29,6.06,,,,0.04,,6.41,-11.43
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M4 Occ-Weighted,gender,20.38,20.38,0.1686,20.38,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,20.38,,-20.38,,,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M4 Occ-Weighted,hispanic,5.16,5.16,0.0609,5.16,Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,5.16,,,-5.16,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M5 Variable-Weight,race,4.18,5.776,0.1496,10.99,White,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.18,-1.54,5.43,,,,0.03,,6.89,-10.99
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M5 Variable-Weight,gender,19.27,19.27,0.1604,19.27,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,19.27,,-19.27,,,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M5 Variable-Weight,hispanic,4.66,4.66,0.0556,4.66,Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,4.66,,,-4.66,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M6 IPF+Occ,race,2.92,4.352,0.1471,8.77,White,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.0,-5.64,-1.42,,,,0.0,,-1.71,8.77
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M6 IPF+Occ,gender,14.55,14.55,0.1248,14.55,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,14.55,,-14.55,,,,
"KRANZE TECHNOLOGY SOLUTIONS, INC",JG7953,M6 IPF+Occ,hispanic,4.97,4.97,0.0827,4.97,Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,-4.97,,,4.97,,
THE SELECT GROUP  LLC,FJ8405,M1 Baseline (60/40),race,7.71,11.308,0.2249,22.44,White,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,0.27,-13.12,0.43,,,,-0.48,,-9.54,22.44
THE SELECT GROUP  LLC,FJ8405,M1 Baseline (60/40),gender,9.49,9.49,0.0681,9.49,Female,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,9.49,,-9.49,,,,
THE SELECT GROUP  LLC,FJ8405,M1 Baseline (60/40),hispanic,2.16,2.16,0.03,2.16,Hispanic,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,,-2.16,,,2.16,,
THE SELECT GROUP  LLC,FJ8405,M2 Three-Layer (50/30/20),race,7.02,10.229,0.1992,20.22,White,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,0.23,-12.12,0.61,,,,-0.49,,-8.45,20.22
THE SELECT GROUP  LLC,FJ8405,M2 Three-Layer (50/30/20),gender,10.22,10.22,0.0733,10.22,Female,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,10.22,,-10.22,,,,
THE SELECT GROUP  LLC,FJ8405,M2 Three-Layer (50/30/20),hispanic,1.32,1.32,0.0178,1.32,Not Hispanic,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,,-1.32,,,1.32,,
THE SELECT GROUP  LLC,FJ8405,M3 IPF,race,14.41,20.341,0.4206,43.22,White,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,-0.17,-15.6,-11.44,,,,-0.52,,-15.49,43.22
THE SELECT GROUP  LLC,FJ8405,M3 IPF,gender,7.36,7.36,0.053,7.36,Female,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,7.36,,-7.36,,,,
THE SELECT GROUP  LLC,FJ8405,M3 IPF,hispanic,7.68,7.68,0.1583,7.68,Not Hispanic,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,,-7.68,,,7.68,,
THE SELECT GROUP  LLC,FJ8405,M4 Occ-Weighted,race,7.79,11.511,0.2276,23.15,White,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,0.22,-13.45,-0.63,,,,-0.49,,-8.8,23.15
THE SELECT GROUP  LLC,FJ8405,M4 Occ-Weighted,gender,8.84,8.84,0.0635,8.84,Female,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,8.84,,-8.84,,,,
THE SELECT GROUP  LLC,FJ8405,M4 Occ-Weighted,hispanic,2.42,2.42,0.0339,2.42,Not Hispanic,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,,-2.42,,,2.42,,
THE SELECT GROUP  LLC,FJ8405,M5 Variable-Weight,race,7.9,11.62,0.2297,23.5,White,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,0.2,-13.61,-1.17,,,,-0.5,,-8.43,23.5
THE SELECT GROUP  LLC,FJ8405,M5 Variable-Weight,gender,8.52,8.52,0.0612,8.52,Female,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,8.52,,-8.52,,,,
THE SELECT GROUP  LLC,FJ8405,M5 Variable-Weight,hispanic,2.55,2.545,0.0359,2.55,Hispanic,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,,-2.55,,,2.54,,
THE SELECT GROUP  LLC,FJ8405,M6 IPF+Occ,race,14.41,20.341,0.4206,43.22,White,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,-0.17,-15.6,-11.44,,,,-0.52,,-15.49,43.22
THE SELECT GROUP  LLC,FJ8405,M6 IPF+Occ,gender,7.36,7.36,0.053,7.36,Female,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,7.36,,-7.36,,,,
THE SELECT GROUP  LLC,FJ8405,M6 IPF+Occ,hispanic,7.68,7.68,0.1583,7.68,Not Hispanic,Professional/Technical (54),1k-9999,South,Medium (25-50%),Urban,,,,,-7.68,,,7.68,,
CEI ENGINEERING ASSOCIATES INC,X38025,M1 Baseline (60/40),race,2.54,3.025,0.1333,3.86,White,Professional/Technical (54),100-999,South,Low (<25%),Urban,0.29,-3.75,3.33,,,,0.16,,3.84,-3.86
CEI ENGINEERING ASSOCIATES INC,X38025,M1 Baseline (60/40),gender,9.36,9.36,0.0719,9.36,Female,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,9.36,,-9.36,,,,
CEI ENGINEERING ASSOCIATES INC,X38025,M1 Baseline (60/40),hispanic,3.22,3.22,0.0445,3.22,Hispanic,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,,3.22,,,-3.22,,
CEI ENGINEERING ASSOCIATES INC,X38025,M2 Three-Layer (50/30/20),race,3.42,4.361,0.1554,6.89,Two+,Professional/Technical (54),100-999,South,Low (<25%),Urban,0.25,-3.4,2.86,,,,0.26,,6.89,-6.84
CEI ENGINEERING ASSOCIATES INC,X38025,M2 Three-Layer (50/30/20),gender,11.82,11.82,0.09,11.82,Female,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,11.82,,-11.82,,,,
CEI ENGINEERING ASSOCIATES INC,X38025,M2 Three-Layer (50/30/20),hispanic,4.76,4.76,0.0631,4.76,Hispanic,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,,4.76,,,-4.76,,
CEI ENGINEERING ASSOCIATES INC,X38025,M3 IPF,race,2.88,4.315,0.1833,8.66,White,Professional/Technical (54),100-999,South,Low (<25%),Urban,-0.82,-5.8,-0.59,,,,0.0,,-1.44,8.66
CEI ENGINEERING ASSOCIATES INC,X38025,M3 IPF,gender,0.63,0.63,0.0051,0.63,Male,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,-0.63,,0.63,,,,
CEI ENGINEERING ASSOCIATES INC,X38025,M3 IPF,hispanic,4.64,4.64,0.1014,4.64,Not Hispanic,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,,-4.64,,,4.64,,
CEI ENGINEERING ASSOCIATES INC,X38025,M4 Occ-Weighted,race,2.61,3.17,0.141,4.37,Two+,Professional/Technical (54),100-999,South,Low (<25%),Urban,0.11,-4.13,3.24,,,,0.12,,4.37,-3.69
CEI ENGINEERING ASSOCIATES INC,X38025,M4 Occ-Weighted,gender,7.26,7.26,0.0563,7.26,Female,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,7.26,,-7.26,,,,
CEI ENGINEERING ASSOCIATES INC,X38025,M4 Occ-Weighted,hispanic,2.28,2.285,0.0325,2.29,Not Hispanic,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,,2.28,,,-2.29,,
CEI ENGINEERING ASSOCIATES INC,X38025,M5 Variable-Weight,race,2.65,3.251,0.1454,4.64,Two+,Professional/Technical (54),100-999,South,Low (<25%),Urban,0.02,-4.32,3.19,,,,0.1,,4.64,-3.61
CEI ENGINEERING ASSOCIATES INC,X38025,M5 Variable-Weight,gender,6.21,6.21,0.0484,6.21,Female,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,6.21,,-6.21,,,,
CEI ENGINEERING ASSOCIATES INC,X38025,M5 Variable-Weight,hispanic,1.82,1.82,0.0263,1.82,Hispanic,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,,1.82,,,-1.82,,
CEI ENGINEERING ASSOCIATES INC,X38025,M6 IPF+Occ,race,2.88,4.315,0.1833,8.66,White,Professional/Technical (54),100-999,South,Low (<25%),Urban,-0.82,-5.8,-0.59,,,,0.0,,-1.44,8.66
CEI ENGINEERING ASSOCIATES INC,X38025,M6 IPF+Occ,gender,0.63,0.63,0.0051,0.63,Male,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,-0.63,,0.63,,,,
CEI ENGINEERING ASSOCIATES INC,X38025,M6 IPF+Occ,hispanic,4.64,4.64,0.1014,4.64,Not Hispanic,Professional/Technical (54),100-999,South,Low (<25%),Urban,,,,,-4.64,,,4.64,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M1 Baseline (60/40),race,1.75,2.473,0.114,4.64,Asian,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.15,-4.64,0.62,,,,-0.6,,3.72,0.75
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M1 Baseline (60/40),gender,21.75,21.75,0.163,21.75,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,21.75,,-21.75,,,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M1 Baseline (60/40),hispanic,3.17,3.17,0.0525,3.17,Not Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,-3.17,,,3.17,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M2 Three-Layer (50/30/20),race,2.49,2.981,0.1194,4.53,Two+,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.16,-4.17,2.78,,,,-0.6,,4.53,-2.7
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M2 Three-Layer (50/30/20),gender,22.61,22.61,0.1691,22.61,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,22.61,,-22.61,,,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M2 Three-Layer (50/30/20),hispanic,2.65,2.65,0.0426,2.65,Not Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,-2.65,,,2.65,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M3 IPF,race,6.12,8.839,0.2408,18.38,White,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.0,-7.27,-8.62,,,,-0.63,,-1.84,18.38
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M3 IPF,gender,19.09,19.09,0.1442,19.09,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,19.09,,-19.09,,,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M3 IPF,hispanic,6.39,6.39,0.1576,6.39,Not Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,-6.39,,,6.39,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M4 Occ-Weighted,race,1.97,2.77,0.1246,4.96,Asian,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.14,-4.96,-0.35,,,,-0.61,,4.34,1.44
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M4 Occ-Weighted,gender,20.89,20.89,0.157,20.89,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,20.89,,-20.89,,,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M4 Occ-Weighted,hispanic,3.28,3.28,0.0546,3.28,Not Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,-3.28,,,3.28,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M5 Variable-Weight,race,2.19,2.949,0.1299,5.12,Asian,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.13,-5.12,-0.83,,,,-0.61,,4.66,1.78
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M5 Variable-Weight,gender,20.45,20.45,0.1539,20.45,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,20.45,,-20.45,,,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M5 Variable-Weight,hispanic,3.33,3.33,0.0556,3.33,Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,-3.33,,,3.33,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M6 IPF+Occ,race,6.12,8.839,0.2408,18.38,White,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,0.0,-7.27,-8.62,,,,-0.63,,-1.84,18.38
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M6 IPF+Occ,gender,19.09,19.09,0.1442,19.09,Female,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,19.09,,-19.09,,,,
"THE MISSION ESSENTIAL GROUP, LLC",DU6638,M6 IPF+Occ,hispanic,6.39,6.39,0.1576,6.39,Not Hispanic,Professional/Technical (54),100-999,Midwest,Low (<25%),Urban,,,,,-6.39,,,6.39,,
GENEVA FOUNDATION,BT3627,M1 Baseline (60/40),race,3.42,4.809,0.1372,9.69,Two+,Professional/Technical (54),100-999,West,Low (<25%),Urban,0.47,-0.94,-4.31,,,,0.1,,9.69,-5.02
GENEVA FOUNDATION,BT3627,M1 Baseline (60/40),gender,17.47,17.47,0.1267,17.47,Male,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,-17.47,,17.47,,,,
GENEVA FOUNDATION,BT3627,M1 Baseline (60/40),hispanic,1.87,1.87,0.0229,1.87,Not Hispanic,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,,-1.87,,,1.87,,
GENEVA FOUNDATION,BT3627,M2 Three-Layer (50/30/20),race,3.72,5.163,0.142,10.31,Two+,Professional/Technical (54),100-999,West,Low (<25%),Urban,0.55,-1.19,-3.92,,,,0.29,,10.31,-6.04
GENEVA FOUNDATION,BT3627,M2 Three-Layer (50/30/20),gender,17.8,17.8,0.129,17.8,Male,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,-17.8,,17.8,,,,
GENEVA FOUNDATION,BT3627,M2 Three-Layer (50/30/20),hispanic,1.23,1.23,0.0148,1.23,Not Hispanic,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,,-1.23,,,1.23,,
GENEVA FOUNDATION,BT3627,M3 IPF,race,6.35,9.125,0.2376,19.06,White,Professional/Technical (54),100-999,West,Low (<25%),Urban,-0.2,-7.5,-8.63,,,,-0.42,,-2.31,19.06
GENEVA FOUNDATION,BT3627,M3 IPF,gender,16.13,16.13,0.1172,16.13,Male,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,-16.13,,16.13,,,,
GENEVA FOUNDATION,BT3627,M3 IPF,hispanic,9.32,9.32,0.1639,9.32,Not Hispanic,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,,-9.32,,,9.32,,
GENEVA FOUNDATION,BT3627,M4 Occ-Weighted,race,3.83,5.457,0.1519,11.12,Two+,Professional/Technical (54),100-999,West,Low (<25%),Urban,0.37,-1.13,-4.79,,,,-0.03,,11.12,-5.54
GENEVA FOUNDATION,BT3627,M4 Occ-Weighted,gender,17.51,17.51,0.127,17.51,Male,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,-17.51,,17.51,,,,
GENEVA FOUNDATION,BT3627,M4 Occ-Weighted,hispanic,2.26,2.26,0.0279,2.26,Not Hispanic,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,,-2.26,,,2.26,,
GENEVA FOUNDATION,BT3627,M5 Variable-Weight,race,4.05,5.779,0.1592,11.83,Two+,Professional/Technical (54),100-999,West,Low (<25%),Urban,0.32,-1.22,-5.02,,,,-0.09,,11.83,-5.8
GENEVA FOUNDATION,BT3627,M5 Variable-Weight,gender,17.52,17.52,0.127,17.52,Male,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,-17.52,,17.52,,,,
GENEVA FOUNDATION,BT3627,M5 Variable-Weight,hispanic,2.46,2.46,0.0305,2.46,Not Hispanic,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,,-2.46,,,2.46,,
GENEVA FOUNDATION,BT3627,M6 IPF+Occ,race,6.35,9.125,0.2376,19.06,White,Professional/Technical (54),100-999,West,Low (<25%),Urban,-0.2,-7.5,-8.63,,,,-0.42,,-2.31,19.06
GENEVA FOUNDATION,BT3627,M6 IPF+Occ,gender,16.13,16.13,0.1172,16.13,Male,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,-16.13,,16.13,,,,
GENEVA FOUNDATION,BT3627,M6 IPF+Occ,hispanic,9.32,9.32,0.1639,9.32,Not Hispanic,Professional/Technical (54),100-999,West,Low (<25%),Urban,,,,,-9.32,,,9.32,,
JBS INTERNATIONAL INC,P00347,M1 Baseline (60/40),race,3.81,5.318,0.0954,9.69,White,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,-0.35,-1.38,7.82,,,,0.06,,3.55,-9.69
JBS INTERNATIONAL INC,P00347,M1 Baseline (60/40),gender,10.92,10.92,0.0777,10.92,Female,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,-10.92,,10.92,,,,
JBS INTERNATIONAL INC,P00347,M1 Baseline (60/40),hispanic,5.8,5.8,0.0637,5.8,Hispanic,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,,-5.8,,,5.8,,
JBS INTERNATIONAL INC,P00347,M2 Three-Layer (50/30/20),race,4.25,6.236,0.1122,12.42,White,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,-0.34,0.17,6.59,,,,0.05,,5.96,-12.42
JBS INTERNATIONAL INC,P00347,M2 Three-Layer (50/30/20),gender,10.72,10.72,0.0763,10.72,Female,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,-10.72,,10.72,,,,
JBS INTERNATIONAL INC,P00347,M2 Three-Layer (50/30/20),hispanic,3.76,3.76,0.0397,3.76,Hispanic,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,,-3.76,,,3.76,,
JBS INTERNATIONAL INC,P00347,M3 IPF,race,4.74,6.775,0.1861,14.22,White,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,-0.63,-7.19,-2.62,,,,0.0,,-3.77,14.22
JBS INTERNATIONAL INC,P00347,M3 IPF,gender,10.01,10.01,0.0713,10.01,Female,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,-10.01,,10.01,,,,
JBS INTERNATIONAL INC,P00347,M3 IPF,hispanic,13.84,13.84,0.2086,13.84,Hispanic,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,,-13.84,,,13.84,,
JBS INTERNATIONAL INC,P00347,M4 Occ-Weighted,race,4.08,5.394,0.1049,9.43,White,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,-0.41,-2.39,7.73,,,,0.04,,4.47,-9.43
JBS INTERNATIONAL INC,P00347,M4 Occ-Weighted,gender,11.65,11.65,0.0829,11.65,Female,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,-11.65,,11.65,,,,
JBS INTERNATIONAL INC,P00347,M4 Occ-Weighted,hispanic,6.61,6.61,0.0739,6.61,Hispanic,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,,-6.61,,,6.61,,
JBS INTERNATIONAL INC,P00347,M5 Variable-Weight,race,4.22,5.454,0.111,9.3,White,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,-0.44,-2.9,7.68,,,,0.04,,4.94,-9.3
JBS INTERNATIONAL INC,P00347,M5 Variable-Weight,gender,12.01,12.01,0.0854,12.01,Female,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,-12.01,,12.01,,,,
JBS INTERNATIONAL INC,P00347,M5 Variable-Weight,hispanic,7.02,7.02,0.0792,7.02,Hispanic,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,,-7.02,,,7.02,,
JBS INTERNATIONAL INC,P00347,M6 IPF+Occ,race,4.74,6.775,0.1861,14.22,White,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,-0.63,-7.19,-2.62,,,,0.0,,-3.77,14.22
JBS INTERNATIONAL INC,P00347,M6 IPF+Occ,gender,10.01,10.01,0.0713,10.01,Female,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,-10.01,,10.01,,,,
JBS INTERNATIONAL INC,P00347,M6 IPF+Occ,hispanic,13.84,13.84,0.2086,13.84,Hispanic,Professional/Technical (54),100-999,South,Medium (25-50%),Urban,,,,,-13.84,,,13.84,,
AIRTEC INC,HF7362,M1 Baseline (60/40),race,6.75,9.944,0.2009,20.23,White,Professional/Technical (54),1-99,South,Low (<25%),Urban,0.2,1.76,11.82,,,,0.04,,6.42,-20.23
AIRTEC INC,HF7362,M1 Baseline (60/40),gender,13.4,13.4,0.1038,13.4,Female,Professional/Technical (54),1-99,South,Low (<25%),Urban,,,,13.4,,-13.4,,,,
AIRTEC INC,HF7362,M1 Baseline (60/40),hispanic,5.72,5.72,0.0746,5.72,Hispanic,Professional/Technical (54),1-99,South,Low (<25%),Urban,,,,,-5.72,,,5.72,,
AIRTEC INC,HF7362,M2 Three-Layer (50/30/20),race,6.69,9.841,0.2006,20.06,White,Professional/Technical (54),1-99,South,Low (<25%),Urban,0.17,1.62,11.3,,,,0.03,,6.95,-20.06
AIRTEC INC,HF7362,M2 Three-Layer (50/30/20),gender,15.57,15.565,0.1196,15.57,Male,Professional/Technical (54),1-99,South,Low (<25%),Urban,,,,15.56,,-15.57,,,,
AIRTEC INC,HF7362,M2 Three-Layer (50/30/20),hispanic,5.64,5.64,0.0733,5.64,Not Hispanic,Professional/Technical (54),1-99,South,Low (<25%),Urban,,,,,-5.64,,,5.64,,
AIRTEC INC,HF7362,M3 IPF,race,0.61,0.878,0.0584,1.69,White,Professional/Technical (54),1-99,South,Low (<25%),Urban,0.0,-1.08,0.15,,,,0.0,,-0.76,1.69
AIRTEC INC,HF7362,M3 IPF,gender,4.4,4.4,0.0357,4.4,Male,Professional/Technical (54),1-99,South,Low (<25%),Urban,,,,4.4,,-4.4,,,,
AIRTEC INC,HF7362,M3 IPF,hispanic,10.8,10.8,0.2002,10.8,Hispanic,Professional/Technical (54),1-99,South,Low (<25%),Urban,,,,,-10.8,,,10.8,,
AIRTEC INC,HF7362,M4 Occ-Weighted,race,6.9,10.157,0.2058,20.7,White,Professional/Technical (54),1-99,South,Low (<25%),Urban,0.17,1.6,11.61,,,,0.03,,7.29,-20.7
AIRTEC INC,HF7362,M4 Occ-Weighted,gender,11.38,11.38,0.089,11.38,Female,Professional/Technical (54),1-99,South,Low (<25%),Urban,,,,11.38,,-11.38,,,,
AIRTEC INC,HF7362,M4 Occ-Weighted,hispanic,5.63,5.63,0.0732,5.63,Hispanic,Professional/Technical (54),1-99,South,Low (<25%),Urban,,,,,-5.63,,,5.63,,
AIRTEC INC,HF7362,M5 Variable-Weight,race,6.98,10.267,0.2083,20.93,White,Professional/Technical (54),1-99,South,Low (<25%),Urban,0.16,1.52,11.51,,,,0.02,,7.72,-20.93
