company,company_code,method,dimension,mae,rmse,hellinger,max_error,max_error_cat,naics_group,size_bucket,region,minority_share,urbanicity,signed_AIAN,signed_Asian,signed_Black,signed_Female,signed_Hispanic,signed_Male,signed_NHOPI,signed_Not Hispanic,signed_Two+,signed_White
U.S. RENAL CARE  INC.,BF6959,M1 Baseline (60/40),hispanic,9.93,9.93,0.0833,9.93,Not Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,9.93,,,-9.93,,
U.S. RENAL CARE  INC.,BF6959,M2 Three-Layer (50/30/20),race,10.18,13.164,0.2512,23.37,White,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.53,-19.06,-8.66,,,,-1.28,,7.16,23.37
U.S. RENAL CARE  INC.,BF6959,M2 Three-Layer (50/30/20),gender,10.09,10.09,0.0774,10.09,Male,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,-10.09,,10.09,,,,
U.S. RENAL CARE  INC.,BF6959,M2 Three-Layer (50/30/20),hispanic,7.72,7.72,0.0658,7.72,Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,7.72,,,-7.72,,
U.S. RENAL CARE  INC.,BF6959,M3 IPF,race,17.22,25.036,0.4575,51.66,White,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.99,-26.68,-19.2,,,,-1.34,,-2.44,51.66
U.S. RENAL CARE  INC.,BF6959,M3 IPF,gender,3.94,3.94,0.0327,3.94,Male,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,3.94,,-3.94,,,,
U.S. RENAL CARE  INC.,BF6959,M3 IPF,hispanic,7.63,7.63,0.0769,7.63,Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,-7.63,,,7.63,,
U.S. RENAL CARE  INC.,BF6959,M4 Occ-Weighted,race,10.5,13.946,0.2826,23.89,White,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.55,-22.2,-6.45,,,,-1.3,,7.59,23.89
U.S. RENAL CARE  INC.,BF6959,M4 Occ-Weighted,gender,4.63,4.63,0.0364,4.63,Male,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,-4.63,,4.63,,,,
U.S. RENAL CARE  INC.,BF6959,M4 Occ-Weighted,hispanic,11.6,11.605,0.0963,11.61,Not Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,11.6,,,-11.61,,
U.S. RENAL CARE  INC.,BF6959,M5 Variable-Weight,race,10.59,14.04,0.2917,23.55,White,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.57,-22.79,-6.1,,,,-1.3,,8.21,23.55
U.S. RENAL CARE  INC.,BF6959,M5 Variable-Weight,gender,3.3,3.3,0.0261,3.3,Male,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,-3.3,,3.3,,,,
U.S. RENAL CARE  INC.,BF6959,M5 Variable-Weight,hispanic,12.44,12.44,0.1027,12.44,Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,12.44,,,-12.44,,
U.S. RENAL CARE  INC.,BF6959,M1b Learned-Wt,race,9.86,13.603,0.2321,26.3,White,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.41,-18.04,-8.88,,,,-1.25,,3.28,26.3
U.S. RENAL CARE  INC.,BF6959,M1b Learned-Wt,gender,13.97,13.97,0.1056,13.97,Male,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,-13.97,,13.97,,,,
U.S. RENAL CARE  INC.,BF6959,M1b Learned-Wt,hispanic,5.74,5.74,0.0496,5.74,Not Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,5.74,,,-5.74,,
U.S. RENAL CARE  INC.,BF6959,M2b Workplace-Tract,race,10.18,13.164,0.2512,23.37,White,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.53,-19.06,-8.66,,,,-1.28,,7.16,23.37
U.S. RENAL CARE  INC.,BF6959,M2b Workplace-Tract,gender,10.09,10.09,0.0774,10.09,Male,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,-10.09,,10.09,,,,
U.S. RENAL CARE  INC.,BF6959,M2b Workplace-Tract,hispanic,7.72,7.72,0.0658,7.72,Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,7.72,,,-7.72,,
U.S. RENAL CARE  INC.,BF6959,M3b Damp-IPF,race,10.81,15.576,0.2871,29.71,White,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.47,-22.66,-6.95,,,,-1.34,,2.71,29.71
U.S. RENAL CARE  INC.,BF6959,M3b Damp-IPF,gender,3.94,3.94,0.0327,3.94,Male,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,3.94,,-3.94,,,,
U.S. RENAL CARE  INC.,BF6959,M3b Damp-IPF,hispanic,7.63,7.63,0.0769,7.63,Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,-7.63,,,7.63,,
U.S. RENAL CARE  INC.,BF6959,M4b State-Occ,race,10.49,14.014,0.2822,24.23,White,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.57,-22.23,-6.37,,,,-1.3,,7.24,24.23
U.S. RENAL CARE  INC.,BF6959,M4b State-Occ,gender,4.58,4.58,0.036,4.58,Female,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,-4.58,,4.58,,,,
U.S. RENAL CARE  INC.,BF6959,M4b State-Occ,hispanic,8.55,8.55,0.0724,8.55,Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,8.55,,,-8.55,,
U.S. RENAL CARE  INC.,BF6959,M5b Min-Adapt,race,10.77,14.261,0.313,23.98,Asian,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.6,-23.98,-5.4,,,,-1.32,,9.44,22.86
U.S. RENAL CARE  INC.,BF6959,M5b Min-Adapt,gender,0.63,0.63,0.0051,0.63,Male,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,-0.63,,0.63,,,,
U.S. RENAL CARE  INC.,BF6959,M5b Min-Adapt,hispanic,14.12,14.12,0.1154,14.12,Not Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,14.12,,,-14.12,,
U.S. RENAL CARE  INC.,BF6959,M7 Hybrid,race,9.86,13.603,0.2321,26.3,White,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,-1.41,-18.04,-8.88,,,,-1.25,,3.28,26.3
U.S. RENAL CARE  INC.,BF6959,M7 Hybrid,gender,3.94,3.94,0.0327,3.94,Male,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,3.94,,-3.94,,,,
U.S. RENAL CARE  INC.,BF6959,M7 Hybrid,hispanic,5.74,5.74,0.0496,5.74,Not Hispanic,Healthcare/Social (62),1k-9999,South,High (>50%),Urban,,,,,5.74,,,-5.74,,
GOODWILL INDUSTRIES OF TULSA,P52764,M1 Baseline (60/40),race,3.04,4.358,0.1217,8.58,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,2.48,0.86,-8.58,,,,-0.15,,5.77,-0.39
GOODWILL INDUSTRIES OF TULSA,P52764,M1 Baseline (60/40),gender,6.31,6.31,0.045,6.31,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-6.31,,6.31,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M1 Baseline (60/40),hispanic,3.14,3.14,0.0496,3.14,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,3.14,,,-3.14,,
GOODWILL INDUSTRIES OF TULSA,P52764,M2 Three-Layer (50/30/20),race,3.4,4.662,0.1305,8.53,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,1.99,1.15,-8.53,,,,-0.14,,7.07,-1.54
GOODWILL INDUSTRIES OF TULSA,P52764,M2 Three-Layer (50/30/20),gender,6.61,6.61,0.0471,6.61,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-6.61,,6.61,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M2 Three-Layer (50/30/20),hispanic,4.39,4.39,0.0663,4.39,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,4.39,,,-4.39,,
GOODWILL INDUSTRIES OF TULSA,P52764,M3 IPF,race,8.28,12.339,0.262,24.84,White,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-4.1,-1.12,-16.41,,,,-0.2,,-3.01,24.84
GOODWILL INDUSTRIES OF TULSA,P52764,M3 IPF,gender,4.57,4.57,0.0326,4.57,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-4.57,,4.57,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M3 IPF,hispanic,3.26,3.26,0.0855,3.26,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,-3.26,,,3.26,,
GOODWILL INDUSTRIES OF TULSA,P52764,M4 Occ-Weighted,race,3.26,4.567,0.1272,8.61,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,2.57,0.67,-8.61,,,,-0.16,,6.55,-1.02
GOODWILL INDUSTRIES OF TULSA,P52764,M4 Occ-Weighted,gender,5.68,5.68,0.0405,5.68,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-5.68,,5.68,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M4 Occ-Weighted,hispanic,2.7,2.7,0.0434,2.7,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,2.7,,,-2.7,,
GOODWILL INDUSTRIES OF TULSA,P52764,M5 Variable-Weight,race,3.38,4.681,0.1303,8.62,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,2.62,0.57,-8.62,,,,-0.17,,6.94,-1.33
GOODWILL INDUSTRIES OF TULSA,P52764,M5 Variable-Weight,gender,5.36,5.36,0.0383,5.36,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-5.36,,5.36,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M5 Variable-Weight,hispanic,2.47,2.475,0.0402,2.48,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,2.48,,,-2.47,,
GOODWILL INDUSTRIES OF TULSA,P52764,M1b Learned-Wt,race,2.87,3.983,0.1098,8.5,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,2.26,1.35,-8.5,,,,-0.12,,3.82,1.19
GOODWILL INDUSTRIES OF TULSA,P52764,M1b Learned-Wt,gender,7.89,7.89,0.0562,7.89,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-7.89,,7.89,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M1b Learned-Wt,hispanic,4.26,4.26,0.0646,4.26,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,4.26,,,-4.26,,
GOODWILL INDUSTRIES OF TULSA,P52764,M2b Workplace-Tract,race,3.4,4.662,0.1305,8.53,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,1.99,1.15,-8.53,,,,-0.14,,7.07,-1.54
GOODWILL INDUSTRIES OF TULSA,P52764,M2b Workplace-Tract,gender,6.61,6.61,0.0471,6.61,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-6.61,,6.61,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M2b Workplace-Tract,hispanic,4.39,4.39,0.0663,4.39,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,4.39,,,-4.39,,
GOODWILL INDUSTRIES OF TULSA,P52764,M3b Damp-IPF,race,2.88,4.024,0.1135,8.43,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,2.48,0.86,-8.43,,,,-0.2,,4.25,1.05
GOODWILL INDUSTRIES OF TULSA,P52764,M3b Damp-IPF,gender,4.57,4.57,0.0326,4.57,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-4.57,,4.57,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M3b Damp-IPF,hispanic,3.26,3.26,0.0855,3.26,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,-3.26,,,3.26,,
GOODWILL INDUSTRIES OF TULSA,P52764,M4b State-Occ,race,2.74,4.082,0.1134,7.8,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,2.52,-0.02,-7.8,,,,-0.16,,5.72,-0.25
GOODWILL INDUSTRIES OF TULSA,P52764,M4b State-Occ,gender,3.98,3.98,0.0285,3.98,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-3.98,,3.98,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M4b State-Occ,hispanic,7.97,7.97,0.1085,7.97,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,7.97,,,-7.97,,
GOODWILL INDUSTRIES OF TULSA,P52764,M5b Min-Adapt,race,3.38,4.681,0.1303,8.62,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,2.62,0.57,-8.62,,,,-0.17,,6.94,-1.33
GOODWILL INDUSTRIES OF TULSA,P52764,M5b Min-Adapt,gender,5.36,5.36,0.0383,5.36,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-5.36,,5.36,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M5b Min-Adapt,hispanic,2.47,2.475,0.0402,2.48,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,2.48,,,-2.47,,
GOODWILL INDUSTRIES OF TULSA,P52764,M7 Hybrid,race,2.87,3.983,0.1098,8.5,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,2.26,1.35,-8.5,,,,-0.12,,3.82,1.19
GOODWILL INDUSTRIES OF TULSA,P52764,M7 Hybrid,gender,4.57,4.57,0.0326,4.57,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-4.57,,4.57,,,,
GOODWILL INDUSTRIES OF TULSA,P52764,M7 Hybrid,hispanic,4.26,4.26,0.0646,4.26,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,4.26,,,-4.26,,
GOODWILL INDUSTRIES INC,8764,M1 Baseline (60/40),race,2.9,4.422,0.0749,7.63,White,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-1.02,0.63,-7.58,,,,-0.1,,0.44,7.63
GOODWILL INDUSTRIES INC,8764,M1 Baseline (60/40),gender,0.67,0.67,0.0048,0.67,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-0.67,,0.67,,,,
GOODWILL INDUSTRIES INC,8764,M1 Baseline (60/40),hispanic,5.53,5.53,0.0454,5.53,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,5.53,,,-5.53,,
GOODWILL INDUSTRIES INC,8764,M2 Three-Layer (50/30/20),race,3.45,4.685,0.105,9.28,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-0.99,1.12,-9.28,,,,-0.08,,3.97,5.25
GOODWILL INDUSTRIES INC,8764,M2 Three-Layer (50/30/20),gender,1.82,1.82,0.013,1.82,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-1.82,,1.82,,,,
GOODWILL INDUSTRIES INC,8764,M2 Three-Layer (50/30/20),hispanic,6.07,6.07,0.0496,6.07,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,6.07,,,-6.07,,
GOODWILL INDUSTRIES INC,8764,M3 IPF,race,9.81,15.444,0.2636,29.45,White,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-1.34,-2.06,-23.5,,,,-0.19,,-2.35,29.45
GOODWILL INDUSTRIES INC,8764,M3 IPF,gender,4.35,4.35,0.0315,4.35,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,4.35,,-4.35,,,,
GOODWILL INDUSTRIES INC,8764,M3 IPF,hispanic,9.86,9.86,0.0936,9.86,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,-9.86,,,9.86,,
GOODWILL INDUSTRIES INC,8764,M4 Occ-Weighted,race,2.37,3.617,0.0689,6.49,White,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-1.1,0.03,-5.9,,,,-0.12,,0.6,6.49
GOODWILL INDUSTRIES INC,8764,M4 Occ-Weighted,gender,0.85,0.85,0.0061,0.85,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,0.85,,-0.85,,,,
GOODWILL INDUSTRIES INC,8764,M4 Occ-Weighted,hispanic,5.91,5.91,0.0484,5.91,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,5.91,,,-5.91,,
GOODWILL INDUSTRIES INC,8764,M5 Variable-Weight,race,2.2,3.228,0.0683,5.92,White,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-1.14,-0.28,-5.06,,,,-0.13,,0.69,5.92
GOODWILL INDUSTRIES INC,8764,M5 Variable-Weight,gender,1.62,1.62,0.0117,1.62,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,1.62,,-1.62,,,,
GOODWILL INDUSTRIES INC,8764,M5 Variable-Weight,hispanic,6.1,6.1,0.0499,6.1,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,6.1,,,-6.1,,
GOODWILL INDUSTRIES INC,8764,M1b Learned-Wt,race,4.22,6.507,0.1047,11.79,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-0.81,2.13,-11.79,,,,-0.05,,0.03,10.48
GOODWILL INDUSTRIES INC,8764,M1b Learned-Wt,gender,4.49,4.49,0.032,4.49,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-4.49,,4.49,,,,
GOODWILL INDUSTRIES INC,8764,M1b Learned-Wt,hispanic,4.57,4.57,0.0377,4.57,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,4.57,,,-4.57,,
GOODWILL INDUSTRIES INC,8764,M2b Workplace-Tract,race,3.45,4.685,0.105,9.28,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-0.99,1.12,-9.28,,,,-0.08,,3.97,5.25
GOODWILL INDUSTRIES INC,8764,M2b Workplace-Tract,gender,1.82,1.82,0.013,1.82,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-1.82,,1.82,,,,
GOODWILL INDUSTRIES INC,8764,M2b Workplace-Tract,hispanic,6.07,6.07,0.0496,6.07,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,6.07,,,-6.07,,
GOODWILL INDUSTRIES INC,8764,M3b Damp-IPF,race,3.92,6.146,0.1198,11.49,White,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-1.34,-0.61,-9.61,,,,-0.19,,0.26,11.49
GOODWILL INDUSTRIES INC,8764,M3b Damp-IPF,gender,4.35,4.35,0.0315,4.35,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,4.35,,-4.35,,,,
GOODWILL INDUSTRIES INC,8764,M3b Damp-IPF,hispanic,9.86,9.86,0.0936,9.86,Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,-9.86,,,9.86,,
GOODWILL INDUSTRIES INC,8764,M4b State-Occ,race,3.49,4.855,0.1134,9.47,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-0.89,0.4,-9.47,,,,-0.12,,5.25,4.82
GOODWILL INDUSTRIES INC,8764,M4b State-Occ,gender,4.04,4.04,0.0288,4.04,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,-4.04,,4.04,,,,
GOODWILL INDUSTRIES INC,8764,M4b State-Occ,hispanic,12.06,12.06,0.0954,12.06,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,12.06,,,-12.06,,
GOODWILL INDUSTRIES INC,8764,M5b Min-Adapt,race,2.2,3.228,0.0683,5.92,White,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-1.14,-0.28,-5.06,,,,-0.13,,0.69,5.92
GOODWILL INDUSTRIES INC,8764,M5b Min-Adapt,gender,1.62,1.62,0.0117,1.62,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,1.62,,-1.62,,,,
GOODWILL INDUSTRIES INC,8764,M5b Min-Adapt,hispanic,6.1,6.1,0.0499,6.1,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,6.1,,,-6.1,,
GOODWILL INDUSTRIES INC,8764,M7 Hybrid,race,4.22,6.507,0.1047,11.79,Black,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,-0.81,2.13,-11.79,,,,-0.05,,0.03,10.48
GOODWILL INDUSTRIES INC,8764,M7 Hybrid,gender,4.35,4.35,0.0315,4.35,Female,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,4.35,,-4.35,,,,
GOODWILL INDUSTRIES INC,8764,M7 Hybrid,hispanic,4.57,4.57,0.0377,4.57,Not Hispanic,Healthcare/Social (62),100-999,South,Medium (25-50%),Urban,,,,,4.57,,,-4.57,,
ZEIDERS ENTERPRISES INC,M57085,M1 Baseline (60/40),race,4.1,5.907,0.1019,11.4,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.26,1.32,8.4,,,,-0.63,,2.57,-11.4
ZEIDERS ENTERPRISES INC,M57085,M1 Baseline (60/40),gender,3.89,3.89,0.0292,3.89,Female,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,3.89,,-3.89,,,,
ZEIDERS ENTERPRISES INC,M57085,M1 Baseline (60/40),hispanic,4.64,4.64,0.0563,4.64,Not Hispanic,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,,4.64,,,-4.64,,
ZEIDERS ENTERPRISES INC,M57085,M2 Three-Layer (50/30/20),race,4.86,6.721,0.1251,13.72,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.23,2.3,7.06,,,,-0.62,,5.22,-13.72
ZEIDERS ENTERPRISES INC,M57085,M2 Three-Layer (50/30/20),gender,0.71,0.71,0.0053,0.71,Male,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,0.71,,-0.71,,,,
ZEIDERS ENTERPRISES INC,M57085,M2 Three-Layer (50/30/20),hispanic,7.04,7.04,0.0815,7.04,Hispanic,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,,7.04,,,-7.04,,
ZEIDERS ENTERPRISES INC,M57085,M3 IPF,race,4.0,5.592,0.1592,12.01,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.6,-2.54,-5.24,,,,-0.69,,-2.94,12.01
ZEIDERS ENTERPRISES INC,M57085,M3 IPF,gender,16.22,16.22,0.1299,16.22,Female,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,16.22,,-16.22,,,,
ZEIDERS ENTERPRISES INC,M57085,M3 IPF,hispanic,5.42,5.42,0.0974,5.42,Not Hispanic,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,,-5.42,,,5.42,,
ZEIDERS ENTERPRISES INC,M57085,M4 Occ-Weighted,race,4.51,6.676,0.1124,12.57,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.33,0.49,9.95,,,,-0.64,,3.1,-12.57
ZEIDERS ENTERPRISES INC,M57085,M4 Occ-Weighted,gender,6.93,6.93,0.0526,6.93,Male,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,6.93,,-6.93,,,,
ZEIDERS ENTERPRISES INC,M57085,M4 Occ-Weighted,hispanic,3.52,3.52,0.0438,3.52,Hispanic,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,,3.52,,,-3.52,,
ZEIDERS ENTERPRISES INC,M57085,M5 Variable-Weight,race,4.72,7.068,0.119,13.15,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.36,0.07,10.72,,,,-0.65,,3.37,-13.15
ZEIDERS ENTERPRISES INC,M57085,M5 Variable-Weight,gender,8.45,8.45,0.0646,8.45,Female,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,8.45,,-8.45,,,,
ZEIDERS ENTERPRISES INC,M57085,M5 Variable-Weight,hispanic,2.96,2.96,0.0373,2.96,Hispanic,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,,2.96,,,-2.96,,
ZEIDERS ENTERPRISES INC,M57085,M1b Learned-Wt,race,3.06,4.2,0.0879,8.48,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.1,3.41,4.52,,,,-0.59,,1.24,-8.48
ZEIDERS ENTERPRISES INC,M57085,M1b Learned-Wt,gender,3.72,3.72,0.0272,3.72,Female,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,-3.72,,3.72,,,,
ZEIDERS ENTERPRISES INC,M57085,M1b Learned-Wt,hispanic,7.43,7.43,0.0854,7.43,Hispanic,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,,7.43,,,-7.43,,
ZEIDERS ENTERPRISES INC,M57085,M2b Workplace-Tract,race,4.86,6.721,0.1251,13.72,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.23,2.3,7.06,,,,-0.62,,5.22,-13.72
ZEIDERS ENTERPRISES INC,M57085,M2b Workplace-Tract,gender,0.71,0.71,0.0053,0.71,Male,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,0.71,,-0.71,,,,
ZEIDERS ENTERPRISES INC,M57085,M2b Workplace-Tract,hispanic,7.04,7.04,0.0815,7.04,Hispanic,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,,7.04,,,-7.04,,
ZEIDERS ENTERPRISES INC,M57085,M3b Damp-IPF,race,2.87,4.244,0.0905,7.45,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.35,-0.13,7.03,,,,-0.69,,1.59,-7.45
ZEIDERS ENTERPRISES INC,M57085,M3b Damp-IPF,gender,16.22,16.22,0.1299,16.22,Female,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,16.22,,-16.22,,,,
ZEIDERS ENTERPRISES INC,M57085,M3b Damp-IPF,hispanic,5.42,5.42,0.0974,5.42,Not Hispanic,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,,-5.42,,,5.42,,
ZEIDERS ENTERPRISES INC,M57085,M4b State-Occ,race,4.19,6.077,0.1077,11.68,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.25,0.48,8.42,,,,-0.64,,3.68,-11.68
ZEIDERS ENTERPRISES INC,M57085,M4b State-Occ,gender,7.41,7.41,0.0564,7.41,Male,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,7.41,,-7.41,,,,
ZEIDERS ENTERPRISES INC,M57085,M4b State-Occ,hispanic,3.67,3.67,0.0455,3.67,Not Hispanic,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,,3.67,,,-3.67,,
ZEIDERS ENTERPRISES INC,M57085,M5b Min-Adapt,race,5.39,7.874,0.1345,14.32,White,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,-0.42,-0.77,12.27,,,,-0.67,,3.9,-14.32
ZEIDERS ENTERPRISES INC,M57085,M5b Min-Adapt,gender,11.49,11.49,0.0893,11.49,Male,Healthcare/Social (62),1k-9999,South,Medium (25-50%),Urban,,,,11.49,,-11.49,,,,
